11.5 1.3 1.3 7.14306E-04
11.5 1.5 0.7 5.77597E-04
11.5 1.5 1.1 1.63577E-03
11.5 1.5 1.3 5.11000E-04
11.5 1.7 0.3 2.45459E-04
11.5 1.7 0.9 1.46376E-03
11.5 1.7 1.3 2.06647E-04
11.5 1.7 1.9 5.70414E-05
11.5 1.9 0.3 4.08082E-04
11.5 1.9 0.9 3.49580E-05
11.7 0.7 0.9 1.54233E-04
11.7 1.1 1.1 1.02968E-03
11.7 1.1 1.3 1.62989E-03
11.7 1.3 1.3 2.52995E-04
11.7 1.5 1.5 4.05648E-04
11.7 1.7 0.7 2.10229E-04
11.9 0.7 1.1 2.07211E-04
11.9 1.3 1.3 1.55467E-03
12.1 0.1 0.5 1.67002E-04
12.1 0.5 0.9 6.96173E-05
12.1 0.5 1.3 3.32410E-04
12.1 1.7 1.5 4.18078E-04
12.1 1.9 1.3 5.11000E-04
12.1 1.9 1.9 3.77833E-04
12.3 0.1 0.7 9.27513E-05
12.5 0.3 0.7 5.32405E-04
12.5 1.3 1.3 6.08884E-04
12.5 1.5 1.5 3.24511E-04
12.5 1.9 0.5 7.79433E-04
12.7 0.1 1.7 5.11000E-04
12.7 0.9 1.9 1.30324E-04
12.9 0.3 1.7 1.53310E-04
12.9 0.3 1.9 1.52664E-03
13.1 0.1 1.5 9.64849E-04
13.1 0.3 1.9 6.87060E-04
13.1 1.1 1.9 3.80676E-04
13.1 1.7 1.7 5.16485E-04
13.5 0.3 0.3 4.70799E-04
13.5 0.9 1.7 6.87602E-04
13.7 0.1 1.5 1.37746E-04
13.7 0.9 1.7 2.51448E-03
13.7 1.1 1.7 1.03064E-03
13.9 1.1 1.7 1.47519E-03
13.9 1.3 1.9 3.43024E-04
13.9 1.5 1.9 4.46146E-04
13.9 1.9 1.5 7.47078E-04
