   0.00   0.00  16.40  18.90  18.80  19.60  20.70  22.30  23.10  23.90
   0.00   0.00  23.30  16.20  16.30  17.30  18.70  19.50  20.30  21.10
   0.00   0.00  38.20  29.60  29.40  30.30  33.20  35.50  37.60  21.10
   0.00   0.00  65.90  62.10  65.10  67.60  69.40  71.10  72.60  21.10
   0.00   0.00  98.80  98.60  97.80 102.00 104.00 106.00 108.00  21.10
   0.00   0.00 176.00 177.00 179.00 181.00 183.00 184.00 186.00  21.10
   0.00   0.00  11.40  12.70  15.50  16.60  19.30  20.20  21.10  21.70
   0.00   0.00  13.40  14.50  17.10  18.30  20.90  21.90  23.00  23.70
   0.00   0.00  17.80  16.30  18.80  20.10  22.50  23.60  24.70  25.60
   0.00   0.00  21.10  19.70  20.70  22.30  24.00  25.60  26.30  27.70
   0.00   0.00  33.90  19.80  20.30  20.70  21.90  23.40  24.10  24.80
   0.00   0.00  49.20  19.00  19.10  19.40  20.20  20.80  21.60  22.00
   0.00   0.00  59.30  34.50  33.70  32.90  35.40  37.60  39.60  22.00
   0.00   0.00  72.20  67.10  70.50  73.10  75.10  76.80  78.40  22.00
   0.00   0.00  84.10 107.00 107.00 111.00 113.00 116.00 117.00  22.00
   0.00   0.00 114.00 199.00 201.00 202.00 205.00 206.00 207.00  22.00
   0.00   0.00   0.00  13.20  15.80  17.30  19.90  21.20  22.40  23.20
   0.00   0.00   0.00  14.90  17.50  19.10  21.60  22.90  24.10  25.00
   0.00   0.00   0.00  17.50  19.00  20.70  23.10  24.50  25.80  26.80
   0.00   0.00   0.00  21.00  21.10  22.90  24.60  26.50  27.30  29.00
   0.00   0.00   0.00  18.00  20.00  21.40  22.00  23.80  24.60  25.40
   0.00   0.00   0.00  27.20  21.20  20.80  21.40  22.30  22.80  23.30
   0.00   0.00   0.00  44.50  37.80  37.50  37.20  39.00  41.40  23.30
   0.00   0.00   0.00  80.10  75.00  78.00  80.00  82.10  83.90  23.30
   0.00   0.00   0.00 116.00 115.00 119.00 122.00 125.00 127.00  23.30
   0.00   0.00   0.00 218.00 219.00 220.00 224.00 225.00 226.00  23.30
   0.00   0.00   0.00  13.20  16.30  17.80  20.80  22.10  23.30  24.20
   0.00   0.00   0.00  15.00  18.00  19.60  22.40  23.80  25.20  26.20
   0.00   0.00   0.00  19.20  19.40  21.10  23.80  25.40  26.80  28.00
   0.00   0.00   0.00  21.30  22.40  23.10  25.00  27.10  27.90  29.80
   0.00   0.00   0.00  26.40  20.40  21.20  22.30  23.80  24.70  25.50
   0.00   0.00   0.00  45.60  25.00  22.80  23.90  23.60  24.30  24.40
   0.00   0.00   0.00  67.00  43.60  42.00  40.80  41.40  43.00  24.40
   0.00   0.00   0.00  94.50  82.20  82.80  85.10  87.30  89.20  24.40
   0.00   0.00   0.00 111.00 123.00 127.00 131.00 134.00 137.00  24.40
   0.00   0.00   0.00 150.00 238.00 238.00 243.00 244.00 245.00  24.40
   0.00   0.00   0.00  13.40  16.20  18.20  21.00  22.80  24.40  25.90
   0.00   0.00   0.00  16.20  17.30  19.40  22.20  24.00  25.70  27.20
   0.00   0.00   0.00  20.70  19.60  19.70  22.40  24.40  26.20  27.90
   0.00   0.00   0.00  36.60  21.50  22.20  23.10  25.60  26.80  29.10
   0.00   0.00   0.00  41.70  18.20  19.80  21.10  22.60  23.40  24.60
   0.00   0.00   0.00  45.80  29.70  25.10  25.30  25.30  26.00  26.30
   0.00   0.00   0.00  49.90  50.90  44.60  43.90  44.20  44.20  26.30
   0.00   0.00   0.00  56.80  92.50  87.20  89.40  91.90  94.10  26.30
   0.00   0.00   0.00  65.60 136.00 135.00 140.00 143.00 146.00  26.30
   0.00   0.00   0.00  85.80 255.00 255.00 261.00 262.00 263.00  26.30
   0.00   0.00   0.00   0.00  16.50  18.40  21.60  23.20  24.80  26.20
   0.00   0.00   0.00   0.00  17.80  19.80  22.90  24.60  26.20  27.70
   0.00   0.00   0.00   0.00  21.60  20.40  23.20  25.10  26.90  28.50
   0.00   0.00   0.00   0.00  22.90  23.10  23.70  26.20  27.30  29.60
   0.00   0.00   0.00   0.00  22.50  20.00  21.70  22.80  23.70  24.70
   0.00   0.00   0.00   0.00  42.70  29.00  28.00  27.00  27.20  27.60
   0.00   0.00   0.00   0.00  67.20  50.50  48.70  48.10  47.20  27.60
   0.00   0.00   0.00   0.00 116.00  96.20  94.40  97.00  99.20  27.60
   0.00   0.00   0.00   0.00 146.00 144.00 149.00 152.00 155.00  27.60
   0.00   0.00   0.00   0.00 195.00 272.00 279.00 279.00 280.00  27.60
   0.00   0.00   0.00   0.00  16.70  19.00  22.30  24.30  26.10  27.40
   0.00   0.00   0.00   0.00  19.10  20.40  23.70  25.70  27.60  29.10
   0.00   0.00   0.00   0.00  23.50  22.00  23.80  26.10  28.10  29.90
   0.00   0.00   0.00   0.00  30.50  23.60  25.00  26.90  28.20  30.70
   0.00   0.00   0.00   0.00  54.10  19.90  21.90  23.20  24.30  25.30
   0.00   0.00   0.00   0.00  62.00  32.00  30.00  29.80  29.50  29.60
   0.00   0.00   0.00   0.00  68.10  55.20  52.30  51.50  51.60  29.60
   0.00   0.00   0.00   0.00  78.10 104.00 102.00 102.00 105.00  29.60
   0.00   0.00   0.00   0.00  88.70 152.00 158.00 162.00 165.00  29.60
   0.00   0.00   0.00   0.00 115.00 290.00 296.00 297.00 298.00  29.60
   0.00   0.00   0.00   0.00   0.00  19.10  22.80  24.70  26.60  28.20
   0.00   0.00   0.00   0.00   0.00  20.50  24.10  26.10  28.10  29.90
   0.00   0.00   0.00   0.00   0.00  23.70  24.20  26.30  28.50  30.40
   0.00   0.00   0.00   0.00   0.00  25.40  26.20  27.20  28.30  31.00
   0.00   0.00   0.00   0.00   0.00  21.20  22.20  23.60  24.90  25.50
   0.00   0.00   0.00   0.00   0.00  44.50  34.40  32.70  31.50  31.80
   0.00   0.00   0.00   0.00   0.00  68.70  58.60  56.50  55.70  31.80
   0.00   0.00   0.00   0.00   0.00 128.00 111.00 109.00 110.00  31.80
   0.00   0.00   0.00   0.00   0.00 181.00 167.00 171.00 174.00  31.80
   0.00   0.00   0.00   0.00   0.00 263.00 313.00 314.00 315.00  31.80
   0.00   0.00   0.00   0.00   0.00  19.20  23.00  25.30  27.50  29.50
   0.00   0.00   0.00   0.00   0.00  20.90  23.90  26.40  28.70  30.70
   0.00   0.00   0.00   0.00   0.00  25.40  24.80  25.60  28.10  30.50
   0.00   0.00   0.00   0.00   0.00  24.50  25.90  27.40  27.60  30.70
   0.00   0.00   0.00   0.00   0.00  44.90  21.90  23.80  25.20  25.60
   0.00   0.00   0.00   0.00   0.00  75.60  37.10  34.60  34.40  34.40
   0.00   0.00   0.00   0.00   0.00  89.30  62.90  60.00  59.10  34.40
   0.00   0.00   0.00   0.00   0.00 104.00 118.00 117.00 115.00  34.40
   0.00   0.00   0.00   0.00   0.00 117.00 174.00 180.00 183.00  34.40
   0.00   0.00   0.00   0.00   0.00 150.00 330.00 331.00 332.00  34.40
   0.00   0.00   0.00   0.00   0.00  19.60  23.30  25.60  27.80  29.60
   0.00   0.00   0.00   0.00   0.00  22.40  24.20  26.70  29.00  30.90
   0.00   0.00   0.00   0.00   0.00  26.90  26.80  26.10  28.40  30.80
   0.00   0.00   0.00   0.00   0.00  43.30  28.40  27.50  27.90  30.90
   0.00   0.00   0.00   0.00   0.00  47.80  22.70  23.80  24.90  26.30
   0.00   0.00   0.00   0.00   0.00  51.20  45.20  39.00  37.50  36.40
   0.00   0.00   0.00   0.00   0.00  56.00  72.90  66.30  64.20  36.40
   0.00   0.00   0.00   0.00   0.00  64.40 138.00 124.00 122.00  36.40
   0.00   0.00   0.00   0.00   0.00  72.00 201.00 189.00 192.00  36.40
   0.00   0.00   0.00   0.00   0.00  90.00 319.00 349.00 349.00  36.40
   0.00   0.00   0.00   0.00   0.00   0.00  23.60  26.20  28.50  30.40
   0.00   0.00   0.00   0.00   0.00   0.00  24.80  27.30  29.70  31.80
   0.00   0.00   0.00   0.00   0.00   0.00  28.80  27.60  29.00  31.50
   0.00   0.00   0.00   0.00   0.00   0.00  27.20  29.10  29.00  31.40
   0.00   0.00   0.00   0.00   0.00   0.00  35.50  23.90  25.90  26.60
   0.00   0.00   0.00   0.00   0.00   0.00  74.90  42.30  39.90  38.30
   0.00   0.00   0.00   0.00   0.00   0.00 105.00  71.30  68.30  38.30
   0.00   0.00   0.00   0.00   0.00   0.00 133.00 133.00 132.00  38.30
   0.00   0.00   0.00   0.00   0.00   0.00 151.00 198.00 201.00  38.30
   0.00   0.00   0.00   0.00   0.00   0.00 196.00 366.00 367.00  38.30
   0.00   0.00   0.00   0.00   0.00   0.00  23.70  26.30  28.80  31.00
   0.00   0.00   0.00   0.00   0.00   0.00  26.10  27.30  29.90  32.30
   0.00   0.00   0.00   0.00   0.00   0.00  30.50  29.20  28.90  31.50
   0.00   0.00   0.00   0.00   0.00   0.00  51.30  30.60  29.50  31.40
   0.00   0.00   0.00   0.00   0.00   0.00  64.30  24.10  25.70  27.10
   0.00   0.00   0.00   0.00   0.00   0.00  69.50  50.70  42.30  41.40
   0.00   0.00   0.00   0.00   0.00   0.00  73.40  76.80  72.40  41.40
   0.00   0.00   0.00   0.00   0.00   0.00  83.60 146.00 139.00  41.40
   0.00   0.00   0.00   0.00   0.00   0.00  95.20 220.00 210.00  41.40
   0.00   0.00   0.00   0.00   0.00   0.00 122.00 387.00 384.00  41.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  26.50  29.20  31.50
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  27.40  30.10  32.60
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  31.00  30.00  31.70
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  28.80  30.60  32.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  34.00  25.70  27.70
   0.00   0.00   0.00   0.00   0.00   0.00   0.00  66.30  48.00  43.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00 107.00  79.90  43.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00 166.00 147.00  43.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00 192.00 217.00  43.40
   0.00   0.00   0.00   0.00   0.00   0.00   0.00 247.00 401.00  43.40
  
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000    
 0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.780     2.880     2.890    
 1.500     2.460     2.510     2.610     2.700     2.920     3.070     3.200     3.330     2.890    
 4.470     4.350     4.390     4.550     4.660     4.890     4.980     5.100     5.220     2.890    
 7.480     7.380     7.370     7.480     7.510     7.630     7.660     7.750     7.820     2.890    
 15.27     15.19     15.20     15.37     15.38     15.43     15.54     15.59     15.63     2.890    
  
 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 1
 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1
