 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: positron
 # Kinetic energy = 3.00000E+07 eV = 1.10248E+06 a.u.
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Element: Xe,  Z =  54,  atomic weight = 1.31290E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.43827E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 54
 #
 # Total elastic cross section = 5.86926E-18 cm**2 = 2.09595E-01 a0**2
 # 1st transport cross section = 5.34827E-24 cm**2 = 1.90990E-07 a0**2
 # 2nd transport cross section = 1.56146E-23 cm**2 = 5.57606E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
6.16723E-01 9.50927E-27
6.20961E-01 9.25709E-27
6.25190E-01 9.01188E-27
6.29410E-01 8.77343E-27
6.33619E-01 8.54152E-27
6.37819E-01 8.31596E-27
6.42008E-01 8.09655E-27
6.46186E-01 7.88311E-27
6.50353E-01 7.67545E-27
6.54508E-01 7.47339E-27
6.58652E-01 7.27678E-27
6.62784E-01 7.08544E-27
6.66903E-01 6.89921E-27
6.71010E-01 6.71795E-27
6.75104E-01 6.54150E-27
6.79184E-01 6.36973E-27
6.83251E-01 6.20249E-27
6.87303E-01 6.03966E-27
6.91342E-01 5.88110E-27
6.95366E-01 5.72669E-27
6.99375E-01 5.57632E-27
7.03368E-01 5.42985E-27
7.07347E-01 5.28718E-27
7.11309E-01 5.14821E-27
7.15256E-01 5.01282E-27
7.19186E-01 4.88091E-27
7.23099E-01 4.75239E-27
7.26995E-01 4.62716E-27
7.30874E-01 4.50512E-27
7.34736E-01 4.38619E-27
7.38579E-01 4.27028E-27
7.42405E-01 4.15731E-27
7.46212E-01 4.04719E-27
7.50000E-01 3.93985E-27
7.53769E-01 3.83521E-27
7.57519E-01 3.73319E-27
7.61249E-01 3.63373E-27
7.64960E-01 3.53675E-27
7.68650E-01 3.44218E-27
7.72320E-01 3.34997E-27
7.75968E-01 3.26005E-27
7.79596E-01 3.17236E-27
7.83203E-01 3.08683E-27
7.86788E-01 3.00341E-27
7.90351E-01 2.92205E-27
7.93893E-01 2.84268E-27
7.97411E-01 2.76527E-27
8.00908E-01 2.68974E-27
8.04381E-01 2.61607E-27
8.07831E-01 2.54420E-27
8.11257E-01 2.47407E-27
8.14660E-01 2.40566E-27
8.18039E-01 2.33890E-27
8.21394E-01 2.27377E-27
8.24724E-01 2.21022E-27
8.28030E-01 2.14820E-27
8.31310E-01 2.08769E-27
8.34565E-01 2.02864E-27
8.37795E-01 1.97101E-27
8.40999E-01 1.91478E-27
8.44177E-01 1.85990E-27
8.47329E-01 1.80634E-27
8.50455E-01 1.75407E-27
8.53553E-01 1.70306E-27
8.56625E-01 1.65328E-27
8.59670E-01 1.60469E-27
8.62687E-01 1.55728E-27
8.65677E-01 1.51100E-27
8.68639E-01 1.46583E-27
8.71572E-01 1.42176E-27
8.74478E-01 1.37874E-27
8.77355E-01 1.33675E-27
8.80203E-01 1.29578E-27
8.83022E-01 1.25580E-27
8.85812E-01 1.21678E-27
8.88573E-01 1.17870E-27
8.91304E-01 1.14154E-27
8.94005E-01 1.10528E-27
8.96677E-01 1.06990E-27
8.99318E-01 1.03538E-27
9.01928E-01 1.00169E-27
9.04508E-01 9.68831E-28
9.07058E-01 9.36770E-28
9.09576E-01 9.05494E-28
9.12063E-01 8.74985E-28
9.14519E-01 8.45227E-28
9.16943E-01 8.16202E-28
9.19335E-01 7.87896E-28
9.21696E-01 7.60293E-28
9.24024E-01 7.33378E-28
9.26320E-01 7.07136E-28
9.28584E-01 6.81554E-28
9.30815E-01 6.56617E-28
9.33013E-01 6.32313E-28
9.35178E-01 6.08628E-28
9.37310E-01 5.85550E-28
9.39409E-01 5.63067E-28
9.41474E-01 5.41167E-28
9.43505E-01 5.19838E-28
9.45503E-01 4.99070E-28
9.47467E-01 4.78850E-28
9.49397E-01 4.59170E-28
9.51293E-01 4.40019E-28
9.53154E-01 4.21386E-28
9.54981E-01 4.03263E-28
9.56773E-01 3.85640E-28
9.58530E-01 3.68507E-28
9.60252E-01 3.51857E-28
9.61940E-01 3.35681E-28
9.63592E-01 3.19970E-28
9.65209E-01 3.04716E-28
9.66790E-01 2.89913E-28
9.68336E-01 2.75552E-28
9.69846E-01 2.61626E-28
9.71321E-01 2.48128E-28
9.72759E-01 2.35052E-28
9.74162E-01 2.22391E-28
9.75528E-01 2.10138E-28
9.76858E-01 1.98288E-28
9.78152E-01 1.86835E-28
9.79410E-01 1.75773E-28
9.80631E-01 1.65096E-28
9.81815E-01 1.54800E-28
9.82963E-01 1.44879E-28
9.84074E-01 1.35328E-28
9.85148E-01 1.26143E-28
9.86185E-01 1.17319E-28
9.87185E-01 1.08852E-28
9.88148E-01 1.00738E-28
9.89074E-01 9.29732E-29
9.89962E-01 8.55531E-29
9.90814E-01 7.84745E-29
9.91627E-01 7.17340E-29
9.92404E-01 6.53282E-29
9.93143E-01 5.92542E-29
9.93844E-01 5.35090E-29
9.94508E-01 4.80897E-29
9.95134E-01 4.29939E-29
9.95722E-01 3.82190E-29
9.96273E-01 3.37628E-29
9.96786E-01 2.96231E-29
9.97261E-01 2.57979E-29
9.97698E-01 2.22854E-29
9.98097E-01 1.90840E-29
9.98459E-01 1.61921E-29
9.98782E-01 1.36082E-29
9.99067E-01 1.13312E-29
9.99315E-01 9.36007E-30
9.99524E-01 7.69373E-30
9.99695E-01 6.33146E-30
9.99829E-01 5.27258E-30
9.99924E-01 4.51660E-30
9.99981E-01 4.06315E-30
1.00000E+00 3.91204E-30
